oopID;rate;data
070316;0.73396969697;{'12-2014': 2.0, '7-2014': 2.0, '8-2013': 5.0, '5-2015': 1.0, '9-2014': 1.0, '4-2014': 4.0, '7-2015': 2.0, '3-2014': 4.0, '11-2013': 10.0, '7-2013': 2.0, '8-2014': 2.0, '9-2013': 6.0, '1-2013': 6.0, '6-2014': 8.0, '5-2013': 5.0, '12-2013': 4.0, '11-2014': 1.0, '8-2015': 1.0, '4-2015': 2.0, '2-2015': 2.0, '1-2014': 2.0, '10-2014': 2.0, '5-2014': 1.0, '10-2013': 4.0, '9-2015': 1.0, '3-2013': 3.0, '3-2015': 0.0, '2-2014': 4.0, '4-2013': 2.0, '6-2013': 0.0, '2-2013': 8.0, '6-2015': 3.0, '1-2015': 3.0}
030511;0.267218181818;{'12-2014': 3.0, '5-2015': 0.0, '2-2015': 1.0, '7-2015': 1.0, '8-2013': 1.0, '7-2013': 0.0, '2-2014': 1.0, '6-2013': 1.0, '9-2013': 1.0, '10-2013': 0.0, '12-2013': 1.0, '8-2015': 1.0, '4-2015': 1.0, '4-2013': 0.0, '10-2014': 1.0, '11-2014': 0.0, '3-2013': 1.0, '3-2015': 0.0, '7-2014': 1.0, '3-2014': 0.0, '2-2013': 2.0, '1-2015': 0.0}
030414;0.283044444444;{'2-2015': 1.0, '3-2013': 1.0, '9-2013': 1.0, '7-2014': 2.0, '2-2014': 1.0, '3-2014': 0.0, '6-2013': -1.0, '1-2014': 1.0, '8-2014': 1.0}
030112;0.126816666667;{'4-2013': 1.0, '3-2013': 1.0, '7-2014': 1.0, '8-2014': -1.0, '8-2013': 0.0, '5-2013': -1.0}
011614;0.297361904762;{'12-2014': 1.0, '3-2013': 1.0, '8-2015': 2.0, '9-2013': 1.0, '5-2015': 0.0, '4-2014': 1.0, '7-2015': 0.0, '8-2013': 1.0, '2-2013': 1.0, '11-2013': 1.0, '4-2013': 0.0, '5-2014': 0.0, '3-2014': 1.0, '7-2014': 1.0, '8-2014': 0.0, '4-2015': 1.0, '6-2013': 0.0, '2-2015': 0.0, '6-2015': 1.0, '1-2015': 1.0, '5-2013': 1.0}
030418;0.277772727273;{'12-2013': 0.0, '11-2014': 1.0, '4-2015': 0.0, '3-2015': 1.0, '1-2014': 0.0, '6-2013': 0.0, '3-2014': 1.0, '1-2013': 0.0, '11-2013': 1.0, '5-2013': 1.0, '1-2015': 0.0}
010617;nan;{}
070114;0.380742857143;{'9-2015': 1.0, '12-2014': -1.0, '3-2015': 1.0, '8-2014': 1.0, '9-2014': 1.0, '10-2014': 0.0, '5-2015': 0.0}
050514;0.418461904762;{'12-2013': 1.0, '8-2015': 2.0, '9-2013': 0.0, '5-2015': 0.0, '6-2013': 2.0, '3-2014': 0.0, '8-2014': 4.0, '10-2014': 0.0, '11-2013': 0.0, '7-2013': 4.0, '8-2013': 0.0, '9-2015': 1.0, '4-2013': 0.0, '3-2013': 1.0, '7-2014': 0.0, '1-2014': 0.0, '6-2014': 1.0, '4-2015': 1.0, '9-2014': 0.0, '2-2013': 0.0, '1-2013': 0.0}
040216;0.409141666667;{'2-2015': 0.0, '5-2015': 2.0, '4-2014': -1.0, '7-2015': 0.0, '3-2014': 3.0, '11-2013': 2.0, '2-2014': 0.0, '6-2013': 0.0, '9-2014': 0.0, '10-2013': 1.0, '5-2013': 2.0, '12-2013': 1.0, '11-2014': 0.0, '8-2015': 0.0, '1-2014': 1.0, '10-2014': 3.0, '3-2013': 1.0, '6-2014': 1.0, '9-2015': 0.0, '5-2014': 0.0, '7-2014': 1.0, '4-2013': -1.0, '6-2015': 0.0, '1-2015': 0.0}
010615;0.42276;{'12-2014': 1.0, '8-2015': 0.0, '9-2013': 0.0, '5-2015': 1.0, '2-2015': 0.0, '7-2015': 0.0, '8-2013': 2.0, '10-2014': 2.0, '11-2013': 1.0, '11-2014': 0.0, '8-2014': 1.0, '4-2015': 2.0, '6-2015': 0.0, '1-2015': 2.0, '9-2015': 1.0}
060213;1.60731818182;{'12-2014': 16.0, '7-2014': 11.0, '8-2013': 13.0, '5-2015': 11.0, '9-2014': 13.0, '4-2014': 16.0, '7-2015': 10.0, '3-2014': 7.0, '11-2013': 12.0, '7-2013': 9.0, '8-2014': 6.0, '9-2013': 14.0, '1-2013': 15.0, '6-2014': 14.0, '5-2013': 10.0, '12-2013': 18.0, '11-2014': 9.0, '8-2015': 7.0, '4-2015': 8.0, '2-2015': 6.0, '1-2014': 7.0, '10-2014': 9.0, '5-2014': 8.0, '10-2013': 14.0, '9-2015': 11.0, '3-2013': 10.0, '3-2015': 11.0, '2-2014': 7.0, '4-2013': 16.0, '6-2013': 10.0, '2-2013': 17.0, '6-2015': 14.0, '1-2015': 4.0}
011517;0.551538888889;{'12-2013': 1.0, '12-2014': 2.0, '8-2015': 2.0, '9-2013': 1.0, '4-2014': 1.0, '2-2015': 2.0, '8-2013': 1.0, '10-2014': 1.0, '10-2013': 1.0, '11-2014': 0.0, '7-2015': 1.0, '5-2014': 0.0, '3-2015': 0.0, '7-2014': 0.0, '8-2014': 1.0, '9-2014': 0.0, '6-2014': 1.0, '1-2015': 1.0}
010612;nan;{}
070221;0.235554545455;{'12-2014': 0.0, '7-2014': 2.0, '8-2013': 1.0, '5-2015': 2.0, '9-2014': -1.0, '4-2014': 0.0, '7-2015': 3.0, '3-2014': 3.0, '11-2013': 4.0, '7-2013': 0.0, '8-2014': 2.0, '9-2013': 3.0, '1-2013': 2.0, '6-2014': 0.0, '5-2013': 2.0, '12-2013': 3.0, '11-2014': 1.0, '8-2015': 1.0, '4-2015': 1.0, '2-2015': 0.0, '1-2014': 0.0, '10-2014': 4.0, '5-2014': 2.0, '10-2013': -2.0, '9-2015': 1.0, '3-2013': 0.0, '3-2015': 1.0, '2-2014': 0.0, '4-2013': 1.0, '6-2013': 1.0, '2-2013': 1.0, '6-2015': 1.0, '1-2015': 0.0}
040311;1.21954375;{'12-2014': 1.0, '7-2014': 0.0, '8-2013': 2.0, '5-2015': 3.0, '9-2014': 0.0, '4-2014': 2.0, '7-2015': 2.0, '3-2014': 2.0, '7-2013': 4.0, '8-2014': 6.0, '9-2013': 1.0, '1-2013': 2.0, '6-2014': 4.0, '5-2013': 4.0, '12-2013': 3.0, '11-2014': 3.0, '8-2015': 0.0, '4-2015': -1.0, '2-2015': -1.0, '1-2014': 1.0, '10-2014': 1.0, '5-2014': 2.0, '10-2013': 1.0, '9-2015': 3.0, '3-2013': 4.0, '3-2015': 3.0, '2-2014': 3.0, '4-2013': 1.0, '6-2013': 2.0, '2-2013': 4.0, '6-2015': 2.0, '1-2015': 1.0}
001114;94.9198363636;{'12-2014': 59.0, '7-2014': 60.0, '8-2013': 125.0, '5-2015': 86.0, '9-2014': 64.0, '4-2014': 60.0, '7-2015': 90.0, '3-2014': 66.0, '11-2013': 71.0, '7-2013': 87.0, '8-2014': 83.0, '9-2013': 103.0, '1-2013': 87.0, '6-2014': 59.0, '5-2013': 97.0, '12-2013': 106.0, '11-2014': 53.0, '8-2015': 101.0, '4-2015': 67.0, '2-2015': 60.0, '1-2014': 57.0, '10-2014': 51.0, '5-2014': 71.0, '10-2013': 96.0, '9-2015': 98.0, '3-2013': 101.0, '3-2015': 70.0, '2-2014': 66.0, '4-2013': 89.0, '6-2013': 98.0, '2-2013': 74.0, '6-2015': 77.0, '1-2015': 50.0}
040917;0.34448;{'2-2015': 1.0, '1-2013': 1.0, '9-2013': 1.0, '5-2015': -1.0, '4-2014': 3.0, '3-2013': -1.0, '2-2014': 1.0, '11-2014': 0.0, '5-2014': 0.0, '7-2014': 2.0, '8-2014': 3.0, '6-2014': -1.0, '9-2014': -1.0, '10-2013': 0.0, '1-2015': 0.0}
010111;0.608685714286;{'11-2014': 1.0, '12-2014': 0.0, '5-2015': 1.0, '2-2014': 1.0, '8-2014': 1.0, '3-2014': 0.0, '6-2015': 0.0}
001418;1.24126666667;{'12-2014': 9.0, '7-2014': 6.0, '8-2013': 5.0, '5-2015': 3.0, '9-2014': 3.0, '4-2014': 3.0, '7-2015': 6.0, '3-2014': 6.0, '11-2013': 8.0, '7-2013': 4.0, '8-2014': 2.0, '9-2013': 4.0, '1-2013': 5.0, '6-2014': 4.0, '5-2013': 9.0, '12-2013': 6.0, '11-2014': 3.0, '8-2015': 3.0, '4-2015': 6.0, '2-2015': 3.0, '1-2014': 6.0, '10-2014': 7.0, '5-2014': 6.0, '10-2013': 4.0, '9-2015': 1.0, '3-2013': 5.0, '3-2015': 3.0, '2-2014': 2.0, '4-2013': 7.0, '6-2013': 3.0, '2-2013': 6.0, '6-2015': 6.0, '1-2015': 1.0}
020315;0.7776;{'3-2014': 1.0, '4-2014': 0.0}
180121;1.77328571429;{'11-2014': 1.0, '12-2014': 0.0, '8-2013': 1.0, '1-2013': 1.0, '10-2013': 1.0, '7-2013': 1.0, '11-2013': 0.0}
161415;0.378342857143;{'12-2013': 3.0, '12-2014': 1.0, '2-2014': 0.0, '4-2014': 1.0, '1-2014': 1.0, '3-2013': 0.0, '9-2015': 1.0, '4-2013': 0.0, '5-2014': 1.0, '7-2014': 1.0, '8-2014': 1.0, '9-2014': 0.0, '2-2013': 2.0, '6-2014': 0.0}
070412;0.436633333333;{'4-2013': 1.0, '5-2014': 1.0, '8-2013': 0.0, '1-2014': 0.0, '6-2013': 1.0, '1-2013': 0.0, '6-2014': 0.0, '7-2013': 0.0, '1-2015': 0.0}
010214;0.40565;{'11-2014': 0.0, '9-2015': 0.0, '8-2015': 1.0, '8-2013': 0.0, '4-2013': 1.0, '10-2014': 1.0, '11-2013': 0.0, '10-2013': 1.0}
060614;0.212226315789;{'12-2013': 1.0, '11-2014': 1.0, '8-2015': 1.0, '9-2013': 1.0, '2-2014': 1.0, '4-2014': 0.0, '3-2014': 1.0, '8-2014': 2.0, '10-2014': 0.0, '11-2013': 1.0, '8-2013': 1.0, '9-2015': -1.0, '7-2014': 2.0, '1-2014': 0.0, '6-2014': 2.0, '6-2013': 1.0, '9-2014': 0.0, '6-2015': 1.0, '10-2013': 0.0}
170318;0.536136363636;{'12-2013': 1.0, '9-2015': 0.0, '3-2013': 0.0, '8-2015': 1.0, '9-2013': 0.0, '7-2014': -1.0, '4-2014': 1.0, '7-2015': 1.0, '6-2013': 1.0, '2-2013': 1.0, '4-2013': 0.0}
040815;nan;{}
050512;0.5605;{'12-2013': 1.0, '2-2015': 1.0, '1-2014': 0.0, '3-2015': 0.0, '2-2014': 0.0, '3-2014': 1.0, '9-2015': 1.0, '4-2014': 0.0, '10-2013': 0.0, '7-2013': 1.0}
190915;nan;{}
011212;0.88015;{'8-2015': 1.0, '7-2014': 0.0, '8-2014': 1.0, '9-2014': 0.0, '10-2014': 0.0, '6-2014': 1.0}
190215;0.280231578947;{'12-2013': 1.0, '12-2014': 0.0, '3-2013': 1.0, '1-2014': 0.0, '4-2015': 1.0, '2-2014': 1.0, '4-2014': 0.0, '2-2015': 1.0, '3-2014': 1.0, '11-2013': 2.0, '5-2014': 1.0, '3-2015': 0.0, '7-2014': -1.0, '8-2014': 0.0, '6-2013': 0.0, '1-2013': 0.0, '6-2015': 1.0, '6-2014': 2.0, '5-2013': 1.0}
140917;0.202365217391;{'12-2014': -1.0, '1-2013': 1.0, '5-2015': 1.0, '3-2014': 0.0, '11-2013': 1.0, '7-2013': 0.0, '6-2013': -1.0, '4-2015': 2.0, '9-2014': 0.0, '6-2014': 2.0, '5-2013': 1.0, '12-2013': 1.0, '9-2013': 0.0, '1-2014': 1.0, '10-2014': 1.0, '5-2014': 1.0, '10-2013': 0.0, '9-2015': 1.0, '3-2013': 1.0, '7-2014': 2.0, '8-2013': 1.0, '2-2013': 0.0, '6-2015': 1.0}
050211;0.924884848485;{'12-2014': 4.0, '7-2014': 1.0, '8-2013': 4.0, '5-2015': 0.0, '9-2014': 4.0, '4-2014': 3.0, '7-2015': 2.0, '3-2014': 0.0, '11-2013': 2.0, '7-2013': 3.0, '8-2014': 2.0, '9-2013': 5.0, '1-2013': 2.0, '6-2014': 3.0, '5-2013': 1.0, '12-2013': -1.0, '11-2014': 3.0, '8-2015': 3.0, '4-2015': 0.0, '2-2015': 3.0, '1-2014': 1.0, '10-2014': 1.0, '5-2014': 1.0, '10-2013': 4.0, '9-2015': 2.0, '3-2013': 3.0, '3-2015': 1.0, '2-2014': 0.0, '4-2013': 4.0, '6-2013': -1.0, '2-2013': 2.0, '6-2015': 3.0, '1-2015': 2.0}
040312;0.633473333333;{'12-2014': 0.0, '7-2014': 4.0, '8-2013': 1.0, '5-2015': 1.0, '4-2014': 1.0, '7-2015': 0.0, '3-2014': -1.0, '11-2013': 5.0, '7-2013': 4.0, '8-2014': 0.0, '9-2013': 2.0, '1-2013': 2.0, '6-2014': 0.0, '5-2013': 1.0, '12-2013': 1.0, '11-2014': 1.0, '8-2015': 3.0, '4-2015': 1.0, '2-2015': 1.0, '1-2014': 3.0, '10-2014': 2.0, '9-2015': 4.0, '3-2013': 3.0, '3-2015': 1.0, '2-2014': 0.0, '4-2013': 0.0, '6-2013': 2.0, '2-2013': 3.0, '6-2015': 0.0, '1-2015': 1.0}
010711;0.51795;{'5-2014': 1.0, '10-2014': 0.0, '6-2014': 0.0, '9-2014': 1.0}
140514;0.172;{'11-2014': 0.0, '4-2015': 0.0, '5-2015': 2.0, '7-2015': 0.0, '8-2013': 1.0, '10-2014': 0.0, '9-2015': 0.0, '7-2014': 1.0, '6-2013': -1.0, '9-2013': 0.0, '10-2013': 0.0, '5-2013': 1.0}
001319;1.29121515152;{'12-2014': 0.0, '7-2014': 2.0, '8-2013': 7.0, '5-2015': 4.0, '9-2014': 3.0, '4-2014': 2.0, '7-2015': 5.0, '3-2014': 4.0, '11-2013': 2.0, '7-2013': 3.0, '8-2014': 0.0, '9-2013': 5.0, '1-2013': 6.0, '6-2014': 3.0, '5-2013': 3.0, '12-2013': 6.0, '11-2014': 2.0, '8-2015': 4.0, '4-2015': 4.0, '2-2015': 3.0, '1-2014': 4.0, '10-2014': 4.0, '5-2014': 1.0, '10-2013': 7.0, '9-2015': 5.0, '3-2013': 6.0, '3-2015': 4.0, '2-2014': 6.0, '4-2013': 7.0, '6-2013': 6.0, '2-2013': 3.0, '6-2015': 7.0, '1-2015': 2.0}
001121;2.69647272727;{'12-2014': 9.0, '7-2014': 5.0, '8-2013': 12.0, '5-2015': 5.0, '9-2014': 1.0, '4-2014': 3.0, '7-2015': 13.0, '3-2014': 4.0, '11-2013': 13.0, '7-2013': 10.0, '8-2014': 4.0, '9-2013': 4.0, '1-2013': 7.0, '6-2014': 8.0, '5-2013': 8.0, '12-2013': 5.0, '11-2014': 3.0, '8-2015': 9.0, '4-2015': 7.0, '2-2015': 6.0, '1-2014': 9.0, '10-2014': 5.0, '5-2014': 1.0, '10-2013': 8.0, '9-2015': 8.0, '3-2013': 9.0, '3-2015': 6.0, '2-2014': 3.0, '4-2013': 6.0, '6-2013': 13.0, '2-2013': 6.0, '6-2015': 11.0, '1-2015': 5.0}
030111;0.3038;{'12-2013': 2.0, '3-2013': 1.0, '7-2014': 1.0, '8-2014': 0.0, '4-2013': -1.0, '10-2014': 1.0}
180522;0.227022222222;{'12-2014': 1.0, '2-2013': 0.0, '5-2015': 1.0, '2-2015': 0.0, '7-2015': 0.0, '1-2013': 1.0, '8-2014': 1.0, '9-2014': 0.0, '1-2015': 0.0}
060316;0.45516;{'12-2013': 0.0, '9-2013': 0.0, '5-2015': 1.0, '7-2015': 2.0, '8-2013': 1.0, '3-2013': 1.0, '7-2013': 1.0, '10-2013': 1.0, '9-2015': 1.0, '4-2013': -1.0, '5-2014': 0.0, '3-2014': 1.0, '3-2015': 0.0, '7-2014': 1.0, '8-2014': -1.0, '9-2014': 0.0, '2-2013': 1.0, '6-2015': 1.0, '6-2014': 1.0, '1-2015': 1.0}
170310;0.25548;{'12-2014': 0.0, '3-2013': 0.0, '7-2014': 0.0, '4-2014': 0.0, '1-2014': 0.0, '1-2013': 0.0, '2-2013': 0.0, '10-2014': 1.0, '11-2013': 1.0, '6-2014': 1.0}
060612;0.2014;{'12-2013': 1.0, '12-2014': 0.0, '7-2014': 0.0, '4-2014': 1.0, '6-2013': 0.0, '8-2014': 0.0, '10-2014': 1.0, '4-2013': 1.0}
170610;0.25192;{'7-2015': 1.0, '6-2013': 1.0, '8-2015': 0.0, '6-2015': 1.0, '9-2015': -1.0}
051017;0.30744;{'12-2013': 0.0, '12-2014': -1.0, '9-2013': 0.0, '4-2014': 0.0, '3-2014': 1.0, '10-2014': -1.0, '10-2013': 1.0, '11-2014': 1.0, '7-2014': 1.0, '4-2013': 1.0, '6-2013': 1.0, '9-2014': 2.0, '2-2013': 0.0, '1-2013': 1.0, '5-2013': 0.0}
010412;0.51815;{'3-2014': 0.0, '6-2014': 1.0, '2-2014': 1.0, '8-2014': 0.0}
070311;0.713487878788;{'12-2014': 6.0, '7-2014': 2.0, '8-2013': 5.0, '5-2015': 3.0, '9-2014': 3.0, '4-2014': 1.0, '7-2015': 4.0, '3-2014': 2.0, '11-2013': 1.0, '7-2013': 0.0, '8-2014': 1.0, '9-2013': 5.0, '1-2013': 2.0, '6-2014': 4.0, '5-2013': 0.0, '12-2013': 4.0, '11-2014': 1.0, '8-2015': 2.0, '4-2015': 0.0, '2-2015': 1.0, '1-2014': 2.0, '10-2014': 1.0, '5-2014': 2.0, '10-2013': 0.0, '9-2015': 0.0, '3-2013': 0.0, '3-2015': 2.0, '2-2014': 1.0, '4-2013': 3.0, '6-2013': 2.0, '2-2013': 2.0, '6-2015': -2.0, '1-2015': 2.0}
150815;0.30675;{'8-2013': 1.0, '9-2013': 0.0}
060310;0.379275862069;{'12-2014': 1.0, '1-2013': 3.0, '8-2013': 2.0, '7-2014': 1.0, '4-2014': 2.0, '6-2013': 1.0, '3-2014': 2.0, '11-2013': 2.0, '7-2013': 2.0, '8-2014': 1.0, '4-2015': 0.0, '9-2014': 2.0, '6-2014': 0.0, '5-2013': -2.0, '12-2013': 4.0, '11-2014': 1.0, '9-2013': 0.0, '2-2015': 0.0, '1-2014': 4.0, '10-2014': 0.0, '5-2014': 0.0, '10-2013': 0.0, '9-2015': 2.0, '3-2013': 1.0, '3-2015': 1.0, '2-2014': -1.0, '4-2013': 3.0, '2-2013': 1.0, '1-2015': 1.0}
140522;0.49815;{'12-2014': 2.0, '7-2014': 3.0, '8-2013': 0.0, '5-2015': 1.0, '9-2014': 2.0, '4-2014': 1.0, '7-2015': 1.0, '3-2014': 1.0, '11-2013': 3.0, '7-2013': 1.0, '8-2014': 1.0, '9-2013': 1.0, '1-2013': 0.0, '6-2014': 2.0, '5-2013': 3.0, '12-2013': 4.0, '11-2014': 2.0, '8-2015': 2.0, '4-2015': 0.0, '2-2015': 3.0, '1-2014': 1.0, '10-2014': 0.0, '5-2014': 0.0, '10-2013': 2.0, '9-2015': 0.0, '3-2013': 2.0, '3-2015': 2.0, '2-2014': 1.0, '4-2013': 4.0, '6-2013': 6.0, '2-2013': 2.0, '6-2015': 1.0}
031012;0.5552;{'8-2013': 1.0, '9-2013': 0.0}
001120;2.82944545455;{'12-2014': 5.0, '7-2014': 2.0, '8-2013': 1.0, '5-2015': 4.0, '9-2014': 4.0, '4-2014': 6.0, '7-2015': 0.0, '3-2014': 6.0, '11-2013': 3.0, '7-2013': 4.0, '8-2014': 8.0, '9-2013': 2.0, '1-2013': 6.0, '6-2014': 0.0, '5-2013': 4.0, '12-2013': 8.0, '11-2014': 5.0, '8-2015': 3.0, '4-2015': 4.0, '2-2015': 6.0, '1-2014': 6.0, '10-2014': 4.0, '5-2014': 8.0, '10-2013': 5.0, '9-2015': 3.0, '3-2013': 4.0, '3-2015': 5.0, '2-2014': 2.0, '4-2013': 2.0, '6-2013': 10.0, '2-2013': 0.0, '6-2015': 2.0, '1-2015': 10.0}
060415;0.586995;{'12-2014': 0.0, '8-2015': 0.0, '9-2013': 1.0, '2-2015': 1.0, '7-2015': 2.0, '8-2013': 3.0, '4-2014': 0.0, '10-2014': 0.0, '1-2015': 1.0, '11-2014': 0.0, '1-2013': 1.0, '3-2013': 0.0, '3-2014': 1.0, '3-2015': 0.0, '4-2013': 0.0, '5-2013': 1.0, '9-2014': 5.0, '2-2013': 2.0, '10-2013': 0.0, '9-2015': 5.0}
190320;nan;{}
011120;0.4973;{'12-2013': 1.0, '1-2014': 0.0, '2-2014': 0.0}
060410;0.294296774194;{'12-2014': 2.0, '7-2014': 2.0, '5-2015': 0.0, '9-2014': 4.0, '4-2014': 2.0, '7-2015': 2.0, '8-2013': 6.0, '11-2013': 0.0, '7-2013': 0.0, '8-2014': 1.0, '9-2013': 1.0, '1-2013': 1.0, '6-2014': 2.0, '5-2013': 2.0, '12-2013': 4.0, '11-2014': 5.0, '8-2015': 1.0, '4-2015': 1.0, '2-2015': 0.0, '1-2014': 0.0, '10-2014': 1.0, '5-2014': 1.0, '10-2013': 2.0, '9-2015': 0.0, '3-2013': 3.0, '3-2015': 1.0, '2-2014': 1.0, '4-2013': 2.0, '6-2013': -1.0, '6-2015': 0.0, '1-2015': 1.0}
010712;0.4224;{'12-2014': 1.0, '8-2015': 1.0, '4-2015': 1.0, '5-2015': 1.0, '7-2015': 1.0, '10-2014': 0.0, '9-2015': 1.0, '7-2014': 1.0, '8-2014': 1.0, '11-2014': 1.0, '6-2015': 0.0, '1-2015': 0.0}
070217;0.180423076923;{'11-2014': -1.0, '8-2015': 1.0, '9-2013': 0.0, '8-2013': 2.0, '11-2013': 0.0, '9-2015': 0.0, '1-2013': 0.0, '8-2014': 2.0, '6-2013': -1.0, '9-2014': 0.0, '2-2013': 0.0, '10-2013': 1.0, '5-2013': 1.0}
141216;0.19596;{'7-2015': 1.0, '2-2015': 1.0, '1-2013': 1.0, '4-2015': 0.0, '9-2015': -1.0}
190217;nan;{}
030415;nan;{}
011413;0.336046153846;{'12-2014': 1.0, '9-2013': 1.0, '4-2015': 1.0, '8-2013': 1.0, '10-2014': 0.0, '11-2013': -1.0, '11-2014': 1.0, '8-2014': 1.0, '6-2013': 0.0, '9-2014': 1.0, '10-2013': 1.0, '5-2013': 1.0, '5-2015': 1.0}
050517;0.416742857143;{'4-2013': 1.0, '8-2015': 0.0, '3-2015': 1.0, '6-2013': 0.0, '7-2015': 0.0, '8-2013': 0.0, '7-2013': 1.0}
001415;2.47132121212;{'12-2014': 17.0, '7-2014': 16.0, '8-2013': 13.0, '5-2015': 18.0, '9-2014': 25.0, '4-2014': 21.0, '7-2015': 17.0, '3-2014': 20.0, '11-2013': 28.0, '7-2013': 23.0, '8-2014': 16.0, '9-2013': 15.0, '1-2013': 30.0, '6-2014': 16.0, '5-2013': 30.0, '12-2013': 22.0, '11-2014': 26.0, '8-2015': 18.0, '4-2015': 25.0, '2-2015': 15.0, '1-2014': 22.0, '10-2014': 27.0, '5-2014': 19.0, '10-2013': 31.0, '9-2015': 20.0, '3-2013': 21.0, '3-2015': 13.0, '2-2014': 23.0, '4-2013': 19.0, '6-2013': 19.0, '2-2013': 14.0, '6-2015': 24.0, '1-2015': 14.0}
070211;0.20684;{'6-2013': 0.0, '4-2013': 1.0, '3-2014': 1.0, '2-2014': 1.0, '4-2014': -1.0}
001116;3.60476060606;{'12-2014': 10.0, '7-2014': 11.0, '8-2013': 19.0, '5-2015': 12.0, '9-2014': 9.0, '4-2014': 15.0, '7-2015': 13.0, '3-2014': 18.0, '11-2013': 12.0, '7-2013': 12.0, '8-2014': 8.0, '9-2013': 13.0, '1-2013': 12.0, '6-2014': 13.0, '5-2013': 15.0, '12-2013': 10.0, '11-2014': 19.0, '8-2015': 8.0, '4-2015': 17.0, '2-2015': 13.0, '1-2014': 12.0, '10-2014': 16.0, '5-2014': 8.0, '10-2013': 17.0, '9-2015': 15.0, '3-2013': 18.0, '3-2015': 16.0, '2-2014': 7.0, '4-2013': 11.0, '6-2013': 14.0, '2-2013': 17.0, '6-2015': 16.0, '1-2015': 12.0}
031014;0.2757;{'2-2015': 1.0, '9-2013': 1.0, '11-2013': 0.0, '3-2015': 0.0}
050515;0.38945;{'5-2015': 1.0, '9-2014': 1.0, '4-2014': 1.0, '8-2013': -2.0, '11-2013': 1.0, '7-2013': 2.0, '8-2014': 1.0, '6-2013': 2.0, '1-2013': 2.0, '6-2014': 3.0, '5-2013': 2.0, '12-2013': -1.0, '9-2015': 1.0, '8-2015': 1.0, '4-2013': 1.0, '10-2014': 2.0, '5-2014': 0.0, '11-2014': 0.0, '3-2013': 2.0, '7-2014': 1.0, '2-2013': 0.0, '6-2015': 0.0}
050210;0.791509375;{'12-2014': 3.0, '7-2014': 1.0, '8-2013': 1.0, '5-2015': 2.0, '9-2014': 1.0, '4-2014': -1.0, '7-2015': 4.0, '3-2014': 1.0, '11-2013': 5.0, '7-2013': 1.0, '8-2014': 3.0, '9-2013': 1.0, '1-2013': 5.0, '6-2014': 7.0, '5-2013': 1.0, '12-2013': 7.0, '11-2014': 3.0, '8-2015': -1.0, '4-2015': 1.0, '2-2015': 0.0, '1-2014': 1.0, '10-2014': 8.0, '5-2014': 4.0, '10-2013': 2.0, '9-2015': 2.0, '3-2013': 0.0, '2-2014': 5.0, '4-2013': 4.0, '6-2013': 2.0, '2-2013': 5.0, '6-2015': 3.0, '1-2015': 1.0}
061211;0.395928571429;{'12-2013': 1.0, '4-2013': 0.0, '6-2013': 1.0, '8-2013': 0.0, '1-2013': 1.0, '2-2013': 1.0, '9-2014': 1.0}
151515;0.293007407407;{'12-2014': 1.0, '5-2015': 1.0, '4-2014': 0.0, '7-2015': 0.0, '3-2014': 1.0, '11-2013': 2.0, '7-2013': 2.0, '2-2014': 1.0, '6-2013': 0.0, '9-2013': 1.0, '1-2013': 2.0, '10-2013': 0.0, '5-2013': 2.0, '12-2013': 1.0, '11-2014': 0.0, '8-2015': 1.0, '4-2015': 0.0, '2-2015': 0.0, '4-2013': 1.0, '10-2014': 3.0, '9-2015': 0.0, '3-2015': 2.0, '9-2014': 3.0, '8-2013': 5.0, '2-2013': 0.0, '6-2015': 1.0, '1-2015': 1.0}
010817;0.665866666667;{'8-2013': 1.0, '9-2013': 0.0, '7-2013': 1.0}
140520;0.335991666667;{'12-2014': 0.0, '4-2014': 1.0, '4-2013': 0.0, '10-2014': 1.0, '11-2013': 0.0, '10-2013': 1.0, '11-2014': 0.0, '3-2013': 1.0, '7-2014': 1.0, '8-2014': 1.0, '6-2014': 0.0, '9-2015': 2.0}
151517;0.447644827586;{'12-2014': 0.0, '7-2014': 1.0, '5-2015': 2.0, '4-2014': 1.0, '7-2015': 4.0, '8-2013': 2.0, '11-2013': 4.0, '8-2014': 0.0, '9-2013': 3.0, '9-2014': 1.0, '10-2013': 2.0, '5-2013': 1.0, '12-2013': 2.0, '11-2014': 1.0, '8-2015': 3.0, '4-2015': 1.0, '2-2015': 0.0, '4-2013': 1.0, '10-2014': 1.0, '5-2014': 1.0, '6-2014': 2.0, '9-2015': 2.0, '3-2013': 1.0, '3-2015': 2.0, '2-2014': 1.0, '3-2014': 1.0, '2-2013': 1.0, '6-2015': 1.0, '1-2015': 1.0}
010511;0.67945;{'11-2014': 0.0, '7-2015': 0.0, '5-2015': 1.0, '7-2014': 1.0}
070722;0.35526875;{'12-2013': 1.0, '12-2014': 1.0, '8-2015': 1.0, '4-2015': 0.0, '7-2014': -1.0, '4-2014': 0.0, '3-2014': 0.0, '7-2013': 0.0, '6-2014': 2.0, '9-2015': 0.0, '3-2013': 0.0, '3-2015': 1.0, '2-2014': 1.0, '6-2013': 1.0, '2-2013': 1.0, '1-2015': 1.0}
060615;0.260533333333;{'6-2014': 1.0, '7-2014': 1.0, '8-2014': 0.0}
030811;nan;{}
061312;nan;{}
